Date,Airport,Latitude,Longitude
2015-03-04,ATL,33.64,-84.427
2015-03-05,ATL,33.64,-84.427
2015-03-06,ATL,33.64,-84.427
2015-03-07,ATL,33.64,-84.427
2015-03-08,ATL,33.64,-84.427
2015-03-09,ATL,33.64,-84.427
2015-03-10,ATL,33.64,-84.427
2015-03-11,ATL,33.64,-84.427
2015-03-12,ATL,33.64,-84.427
2015-03-13,ATL,33.64,-84.427
2015-03-14,ATL,33.64,-84.427
2015-03-15,ATL,33.64,-84.427
2015-03-16,ATL,33.64,-84.427
2015-03-17,ATL,33.64,-84.427
2015-03-18,ATL,33.64,-84.427
2015-03-19,ATL,33.64,-84.427
2015-03-20,ATL,33.64,-84.427
2015-03-21,ATL,33.64,-84.427
2015-03-22,ATL,33.64,-84.427
2015-03-23,ATL,33.64,-84.427
2015-03-24,ATL,33.64,-84.427
2015-03-25,ATL,33.64,-84.427
2015-03-26,ATL,33.64,-84.427
2015-03-27,ATL,33.64,-84.427
2015-03-28,ATL,33.64,-84.427
2015-03-29,ATL,33.64,-84.427
2015-03-30,ATL,33.64,-84.427
2015-03-31,ATL,33.64,-84.427
2015-04-01,ATL,33.64,-84.427
2015-04-02,ATL,33.64,-84.427
2015-04-03,ATL,33.64,-84.427
2015-04-04,ATL,33.64,-84.427
2015-04-05,ATL,33.64,-84.427
2015-04-06,ATL,33.64,-84.427
2015-04-07,ATL,33.64,-84.427
2015-04-08,ATL,33.64,-84.427
2015-04-09,ATL,33.64,-84.427
2015-04-10,ATL,33.64,-84.427
2015-04-11,ATL,33.64,-84.427
2015-04-12,ATL,33.64,-84.427
2015-04-13,ATL,33.64,-84.427
2015-04-14,ATL,33.64,-84.427
2015-04-15,ATL,33.64,-84.427
2015-04-16,ATL,33.64,-84.427
2015-04-17,ATL,33.64,-84.427
2015-04-18,ATL,33.64,-84.427
2015-04-19,ATL,33.64,-84.427
2015-04-20,ATL,33.64,-84.427
2015-04-21,ATL,33.64,-84.427
2015-04-22,ATL,33.64,-84.427
2015-04-23,ATL,33.64,-84.427
2015-04-24,ATL,33.64,-84.427
2015-04-25,ATL,33.64,-84.427
2015-04-26,ATL,33.64,-84.427
2015-04-27,ATL,33.64,-84.427
2015-04-28,ATL,33.64,-84.427
2015-04-29,ATL,33.64,-84.427
2015-04-30,ATL,33.64,-84.427
2015-05-01,ATL,33.64,-84.427
2015-05-02,ATL,33.64,-84.427
2015-05-03,ATL,33.64,-84.427
2015-05-04,ATL,33.64,-84.427
2015-05-05,ATL,33.64,-84.427
2015-05-06,ATL,33.64,-84.427
2015-05-07,ATL,33.64,-84.427
2015-05-08,ATL,33.64,-84.427
2015-05-09,ATL,33.64,-84.427
2015-05-10,ATL,33.64,-84.427
2015-05-11,ATL,33.64,-84.427
2015-05-12,ATL,33.64,-84.427
2015-05-13,ATL,33.64,-84.427
2015-05-14,ATL,33.64,-84.427
2015-05-15,ATL,33.64,-84.427
2015-05-16,ATL,33.64,-84.427
2015-05-17,ATL,33.64,-84.427
2015-05-18,ATL,33.64,-84.427
2015-05-19,ATL,33.64,-84.427
2015-05-20,ATL,33.64,-84.427
2015-05-21,ATL,33.64,-84.427
2015-05-22,ATL,33.64,-84.427
2015-05-23,ATL,33.64,-84.427
2015-05-24,ATL,33.64,-84.427
2015-05-25,ATL,33.64,-84.427
2015-05-26,ATL,33.64,-84.427
2015-05-27,ATL,33.64,-84.427
2015-05-28,ATL,33.64,-84.427
2015-05-29,ATL,33.64,-84.427
2015-05-30,ATL,33.64,-84.427
2015-05-31,ATL,33.64,-84.427
2015-06-01,ATL,33.64,-84.427
2015-06-02,ATL,33.64,-84.427
2015-06-03,ATL,33.64,-84.427
2015-06-04,ATL,33.64,-84.427
2015-06-05,ATL,33.64,-84.427
2015-06-06,ATL,33.64,-84.427
2015-06-07,ATL,33.64,-84.427
2015-06-08,ATL,33.64,-84.427
2015-06-09,ATL,33.64,-84.427
2015-06-10,ATL,33.64,-84.427
2015-06-11,ATL,33.64,-84.427
2015-06-12,ATL,33.64,-84.427
2015-06-13,ATL,33.64,-84.427
2015-06-14,ATL,33.64,-84.427
2015-06-15,ATL,33.64,-84.427
2015-06-16,ATL,33.64,-84.427
2015-06-17,ATL,33.64,-84.427
2015-06-18,ATL,33.64,-84.427
2015-06-19,ATL,33.64,-84.427
2015-06-20,ATL,33.64,-84.427
2015-06-21,ATL,33.64,-84.427
2015-06-22,ATL,33.64,-84.427
2015-06-23,ATL,33.64,-84.427
2015-06-24,ATL,33.64,-84.427
2015-06-25,ATL,33.64,-84.427
2015-06-26,ATL,33.64,-84.427
2015-06-27,ATL,33.64,-84.427
2015-06-28,ATL,33.64,-84.427
2015-06-29,ATL,33.64,-84.427
2015-06-30,ATL,33.64,-84.427
2015-07-01,ATL,33.64,-84.427
2015-07-02,ATL,33.64,-84.427
2015-07-03,ATL,33.64,-84.427
2015-07-04,ATL,33.64,-84.427
2015-07-05,ATL,33.64,-84.427
2015-07-06,ATL,33.64,-84.427
2015-07-07,ATL,33.64,-84.427
2015-07-08,ATL,33.64,-84.427
2015-07-09,ATL,33.64,-84.427
2015-07-10,ATL,33.64,-84.427
2015-07-11,ATL,33.64,-84.427
2015-07-12,ATL,33.64,-84.427
2015-07-13,ATL,33.64,-84.427
2015-07-14,ATL,33.64,-84.427
2015-07-15,ATL,33.64,-84.427
2015-07-16,ATL,33.64,-84.427
2015-07-17,ATL,33.64,-84.427
2015-07-18,ATL,33.64,-84.427
2015-07-19,ATL,33.64,-84.427
2015-07-20,ATL,33.64,-84.427
2015-07-21,ATL,33.64,-84.427
2015-07-22,ATL,33.64,-84.427
2015-07-23,ATL,33.64,-84.427
2015-07-24,ATL,33.64,-84.427
2015-07-25,ATL,33.64,-84.427
2015-07-26,ATL,33.64,-84.427
2015-07-27,ATL,33.64,-84.427
2015-07-28,ATL,33.64,-84.427
2015-07-29,ATL,33.64,-84.427
2015-07-30,ATL,33.64,-84.427
2015-07-31,ATL,33.64,-84.427
2015-08-01,ATL,33.64,-84.427
2015-08-02,ATL,33.64,-84.427
2015-08-03,ATL,33.64,-84.427
2015-08-04,ATL,33.64,-84.427
2015-08-05,ATL,33.64,-84.427
2015-08-06,ATL,33.64,-84.427
2015-08-07,ATL,33.64,-84.427
2015-08-08,ATL,33.64,-84.427
2015-08-09,ATL,33.64,-84.427
2015-08-10,ATL,33.64,-84.427
2015-08-11,ATL,33.64,-84.427
2015-08-12,ATL,33.64,-84.427
2015-08-13,ATL,33.64,-84.427
2015-08-14,ATL,33.64,-84.427
2015-08-15,ATL,33.64,-84.427
2015-08-16,ATL,33.64,-84.427
2015-08-17,ATL,33.64,-84.427
2015-08-18,ATL,33.64,-84.427
2015-08-19,ATL,33.64,-84.427
2015-08-20,ATL,33.64,-84.427
2015-08-21,ATL,33.64,-84.427
2015-08-22,ATL,33.64,-84.427
2015-08-23,ATL,33.64,-84.427
2015-08-24,ATL,33.64,-84.427
2015-08-25,ATL,33.64,-84.427
2015-08-26,ATL,33.64,-84.427
2015-08-27,ATL,33.64,-84.427
2015-08-28,ATL,33.64,-84.427
2015-08-29,ATL,33.64,-84.427
2015-08-30,ATL,33.64,-84.427
2015-08-31,ATL,33.64,-84.427
2015-09-01,ATL,33.64,-84.427
2015-09-02,ATL,33.64,-84.427
2015-09-03,ATL,33.64,-84.427
2015-09-04,ATL,33.64,-84.427
2015-09-05,ATL,33.64,-84.427
2015-09-06,ATL,33.64,-84.427
2015-09-07,ATL,33.64,-84.427
2015-09-08,ATL,33.64,-84.427
2015-09-09,ATL,33.64,-84.427
2015-09-10,ATL,33.64,-84.427
2015-09-11,ATL,33.64,-84.427
2015-09-12,ATL,33.64,-84.427
2015-09-13,ATL,33.64,-84.427
2015-09-14,ATL,33.64,-84.427
2015-09-15,ATL,33.64,-84.427
2015-09-16,ATL,33.64,-84.427
2015-09-17,ATL,33.64,-84.427
2015-09-18,ATL,33.64,-84.427
2015-09-19,ATL,33.64,-84.427
2015-09-20,ATL,33.64,-84.427
2015-09-21,ATL,33.64,-84.427
2015-09-22,ATL,33.64,-84.427
2015-09-23,ATL,33.64,-84.427
2015-09-24,ATL,33.64,-84.427
2015-09-25,ATL,33.64,-84.427
2015-09-26,ATL,33.64,-84.427
2015-09-27,ATL,33.64,-84.427
2015-09-28,ATL,33.64,-84.427
2015-09-29,ATL,33.64,-84.427
2015-09-30,ATL,33.64,-84.427
2015-10-01,ATL,33.64,-84.427
2015-10-02,ATL,33.64,-84.427
2015-10-03,ATL,33.64,-84.427
2015-10-04,ATL,33.64,-84.427
2015-10-05,ATL,33.64,-84.427
2015-10-06,ATL,33.64,-84.427
2015-10-07,ATL,33.64,-84.427
2015-10-08,ATL,33.64,-84.427
2015-10-09,ATL,33.64,-84.427
2015-10-10,ATL,33.64,-84.427
2015-10-11,ATL,33.64,-84.427
2015-10-12,ATL,33.64,-84.427
2015-10-13,ATL,33.64,-84.427
2015-10-14,ATL,33.64,-84.427
2015-10-15,ATL,33.64,-84.427
2015-10-16,ATL,33.64,-84.427
2015-10-17,ATL,33.64,-84.427
2015-10-18,ATL,33.64,-84.427
2015-10-19,ATL,33.64,-84.427
2015-10-20,ATL,33.64,-84.427
2015-10-21,ATL,33.64,-84.427
2015-10-22,ATL,33.64,-84.427
2015-10-23,ATL,33.64,-84.427
2015-10-24,ATL,33.64,-84.427
2015-10-25,ATL,33.64,-84.427
2015-10-26,ATL,33.64,-84.427
2015-10-27,ATL,33.64,-84.427
2015-10-28,ATL,33.64,-84.427
2015-10-29,ATL,33.64,-84.427
2015-10-30,ATL,33.64,-84.427
2015-10-31,ATL,33.64,-84.427
2015-11-01,ATL,33.64,-84.427
2015-11-02,ATL,33.64,-84.427
2015-11-03,ATL,33.64,-84.427
2015-11-04,ATL,33.64,-84.427
2015-11-05,ATL,33.64,-84.427
2015-11-06,ATL,33.64,-84.427
2015-11-07,ATL,33.64,-84.427
2015-11-08,ATL,33.64,-84.427
2015-11-09,ATL,33.64,-84.427
2015-11-10,ATL,33.64,-84.427
2015-11-11,ATL,33.64,-84.427
2015-11-12,ATL,33.64,-84.427
2015-11-13,ATL,33.64,-84.427
2015-11-14,ATL,33.64,-84.427
2015-11-15,ATL,33.64,-84.427
2015-11-16,ATL,33.64,-84.427
2015-11-17,ATL,33.64,-84.427
2015-11-18,ATL,33.64,-84.427
2015-11-19,ATL,33.64,-84.427
2015-11-20,ATL,33.64,-84.427
2015-11-21,ATL,33.64,-84.427
2015-11-22,ATL,33.64,-84.427
2015-11-23,ATL,33.64,-84.427
2015-11-24,ATL,33.64,-84.427
2015-11-25,ATL,33.64,-84.427
2015-11-26,ATL,33.64,-84.427
2015-11-27,ATL,33.64,-84.427
2015-11-28,ATL,33.64,-84.427
2015-11-29,ATL,33.64,-84.427
2015-11-30,ATL,33.64,-84.427
2015-12-01,ATL,33.64,-84.427
2015-12-02,ATL,33.64,-84.427
2015-12-03,ATL,33.64,-84.427
2015-12-04,ATL,33.64,-84.427
2015-12-05,ATL,33.64,-84.427
2015-12-06,ATL,33.64,-84.427
2015-12-07,ATL,33.64,-84.427
2015-12-08,ATL,33.64,-84.427
2015-12-09,ATL,33.64,-84.427
2015-12-10,ATL,33.64,-84.427
2015-12-11,ATL,33.64,-84.427
2015-12-12,ATL,33.64,-84.427
2015-12-13,ATL,33.64,-84.427
2015-12-14,ATL,33.64,-84.427
2015-12-15,ATL,33.64,-84.427
2015-12-16,ATL,33.64,-84.427
2015-12-17,ATL,33.64,-84.427
2015-12-18,ATL,33.64,-84.427
2015-12-19,ATL,33.64,-84.427
2015-12-20,ATL,33.64,-84.427
2015-12-21,ATL,33.64,-84.427
2015-12-22,ATL,33.64,-84.427
2015-12-23,ATL,33.64,-84.427
2015-12-24,ATL,33.64,-84.427
2015-12-25,ATL,33.64,-84.427
2015-12-26,ATL,33.64,-84.427
2015-12-27,ATL,33.64,-84.427
2015-12-28,ATL,33.64,-84.427
2015-12-29,ATL,33.64,-84.427
2015-12-30,ATL,33.64,-84.427
2015-12-31,ATL,33.64,-84.427
2016-01-01,ATL,33.64,-84.427
2016-01-02,ATL,33.64,-84.427
2016-01-03,ATL,33.64,-84.427
2016-01-04,ATL,33.64,-84.427
2016-01-05,ATL,33.64,-84.427
2016-01-06,ATL,33.64,-84.427
2016-01-07,ATL,33.64,-84.427
2016-01-08,ATL,33.64,-84.427
2016-01-09,ATL,33.64,-84.427
2016-01-10,ATL,33.64,-84.427
2016-01-11,ATL,33.64,-84.427
2016-01-12,ATL,33.64,-84.427
2016-01-13,ATL,33.64,-84.427
2016-01-14,ATL,33.64,-84.427
2016-01-15,ATL,33.64,-84.427
2016-01-16,ATL,33.64,-84.427
2016-01-17,ATL,33.64,-84.427
2016-01-18,ATL,33.64,-84.427
2016-01-19,ATL,33.64,-84.427
2016-01-20,ATL,33.64,-84.427
2016-01-21,ATL,33.64,-84.427
2016-01-22,ATL,33.64,-84.427
2016-01-23,ATL,33.64,-84.427
2016-01-24,ATL,33.64,-84.427
2016-01-25,ATL,33.64,-84.427
2016-01-26,ATL,33.64,-84.427
2016-01-27,ATL,33.64,-84.427
2016-01-28,ATL,33.64,-84.427
2016-01-29,ATL,33.64,-84.427
2016-01-30,ATL,33.64,-84.427
2016-01-31,ATL,33.64,-84.427
2016-02-01,ATL,33.64,-84.427
2016-02-02,ATL,33.64,-84.427
2016-02-03,ATL,33.64,-84.427
2016-02-04,ATL,33.64,-84.427
2016-02-05,ATL,33.64,-84.427
2016-02-06,ATL,33.64,-84.427
2016-02-07,ATL,33.64,-84.427
2016-02-08,ATL,33.64,-84.427
2016-02-09,ATL,33.64,-84.427
2016-02-10,ATL,33.64,-84.427
2016-02-11,ATL,33.64,-84.427
2016-02-12,ATL,33.64,-84.427
2016-02-13,ATL,33.64,-84.427
2016-02-14,ATL,33.64,-84.427
2016-02-15,ATL,33.64,-84.427
2016-02-16,ATL,33.64,-84.427
2016-02-17,ATL,33.64,-84.427
2016-02-18,ATL,33.64,-84.427
2016-02-19,ATL,33.64,-84.427
2016-02-20,ATL,33.64,-84.427
2016-02-21,ATL,33.64,-84.427
2016-02-22,ATL,33.64,-84.427
2016-02-23,ATL,33.64,-84.427
2016-02-24,ATL,33.64,-84.427
2016-02-25,ATL,33.64,-84.427
2016-02-26,ATL,33.64,-84.427
2016-02-27,ATL,33.64,-84.427
2016-02-28,ATL,33.64,-84.427
2016-02-29,ATL,33.64,-84.427
2016-03-01,ATL,33.64,-84.427
2016-03-02,ATL,33.64,-84.427
2016-03-03,ATL,33.64,-84.427
2016-03-04,ATL,33.64,-84.427
2016-03-05,ATL,33.64,-84.427
2016-03-06,ATL,33.64,-84.427
2016-03-07,ATL,33.64,-84.427
2016-03-08,ATL,33.64,-84.427
2016-03-09,ATL,33.64,-84.427
2016-03-10,ATL,33.64,-84.427
2016-03-11,ATL,33.64,-84.427
2016-03-12,ATL,33.64,-84.427
2016-03-13,ATL,33.64,-84.427
2016-03-14,ATL,33.64,-84.427
2016-03-15,ATL,33.64,-84.427
2016-03-16,ATL,33.64,-84.427
2016-03-17,ATL,33.64,-84.427
2016-03-18,ATL,33.64,-84.427
2016-03-19,ATL,33.64,-84.427
2016-03-20,ATL,33.64,-84.427
2016-03-21,ATL,33.64,-84.427
2016-03-22,ATL,33.64,-84.427
2016-03-23,ATL,33.64,-84.427
2016-03-24,ATL,33.64,-84.427
2016-03-25,ATL,33.64,-84.427
2016-03-26,ATL,33.64,-84.427
2016-03-27,ATL,33.64,-84.427
2016-03-28,ATL,33.64,-84.427
2016-03-29,ATL,33.64,-84.427
2016-03-30,ATL,33.64,-84.427
2016-03-31,ATL,33.64,-84.427
2016-04-01,ATL,33.64,-84.427
2016-04-02,ATL,33.64,-84.427
2016-04-03,ATL,33.64,-84.427
2016-04-04,ATL,33.64,-84.427
2016-04-05,ATL,33.64,-84.427
2016-04-06,ATL,33.64,-84.427
2016-04-07,ATL,33.64,-84.427
2016-04-08,ATL,33.64,-84.427
2016-04-09,ATL,33.64,-84.427
2016-04-10,ATL,33.64,-84.427
2016-04-11,ATL,33.64,-84.427
2016-04-12,ATL,33.64,-84.427
2016-04-13,ATL,33.64,-84.427
2016-04-14,ATL,33.64,-84.427
2016-04-15,ATL,33.64,-84.427
2016-04-16,ATL,33.64,-84.427
2016-04-17,ATL,33.64,-84.427
2016-04-18,ATL,33.64,-84.427
2016-04-19,ATL,33.64,-84.427
2016-04-20,ATL,33.64,-84.427
2016-04-21,ATL,33.64,-84.427
2016-04-22,ATL,33.64,-84.427
2016-04-23,ATL,33.64,-84.427
2016-04-24,ATL,33.64,-84.427
2016-04-25,ATL,33.64,-84.427
2016-04-26,ATL,33.64,-84.427
2016-04-27,ATL,33.64,-84.427
2016-04-28,ATL,33.64,-84.427
2016-04-29,ATL,33.64,-84.427
2016-04-30,ATL,33.64,-84.427
2016-05-01,ATL,33.64,-84.427
2016-05-02,ATL,33.64,-84.427
2016-05-03,ATL,33.64,-84.427
2016-05-04,ATL,33.64,-84.427
2016-05-05,ATL,33.64,-84.427
2016-05-06,ATL,33.64,-84.427
2016-05-07,ATL,33.64,-84.427
2016-05-08,ATL,33.64,-84.427
2016-05-09,ATL,33.64,-84.427
2016-05-10,ATL,33.64,-84.427
2016-05-11,ATL,33.64,-84.427
2016-05-12,ATL,33.64,-84.427
2016-05-13,ATL,33.64,-84.427
2016-05-14,ATL,33.64,-84.427
2016-05-15,ATL,33.64,-84.427
2016-05-16,ATL,33.64,-84.427
2016-05-17,ATL,33.64,-84.427
2016-05-18,ATL,33.64,-84.427
2016-05-19,ATL,33.64,-84.427
2016-05-20,ATL,33.64,-84.427
2016-05-21,ATL,33.64,-84.427
2016-05-22,ATL,33.64,-84.427
2016-05-23,ATL,33.64,-84.427
2016-05-24,ATL,33.64,-84.427
2016-05-25,ATL,33.64,-84.427
2016-05-26,ATL,33.64,-84.427
2016-05-27,ATL,33.64,-84.427
2016-05-28,ATL,33.64,-84.427
2016-05-29,ATL,33.64,-84.427
2016-05-30,ATL,33.64,-84.427
2016-05-31,ATL,33.64,-84.427
2016-06-01,ATL,33.64,-84.427
2016-06-02,ATL,33.64,-84.427
2016-06-03,ATL,33.64,-84.427
2016-06-04,ATL,33.64,-84.427
2016-06-05,ATL,33.64,-84.427
2016-06-06,ATL,33.64,-84.427
2016-06-07,ATL,33.64,-84.427
2016-06-08,ATL,33.64,-84.427
2016-06-09,ATL,33.64,-84.427
2016-06-10,ATL,33.64,-84.427
2016-06-11,ATL,33.64,-84.427
2016-06-12,ATL,33.64,-84.427
2016-06-13,ATL,33.64,-84.427
2016-06-14,ATL,33.64,-84.427
2016-06-15,ATL,33.64,-84.427
2016-06-16,ATL,33.64,-84.427
2016-06-17,ATL,33.64,-84.427
2016-06-18,ATL,33.64,-84.427
2016-06-19,ATL,33.64,-84.427
2016-06-20,ATL,33.64,-84.427
2016-06-21,ATL,33.64,-84.427
2016-06-22,ATL,33.64,-84.427
2016-06-23,ATL,33.64,-84.427
2016-06-24,ATL,33.64,-84.427
2016-06-25,ATL,33.64,-84.427
2016-06-26,ATL,33.64,-84.427
2016-06-27,ATL,33.64,-84.427
2016-06-28,ATL,33.64,-84.427
2016-06-29,ATL,33.64,-84.427
2016-06-30,ATL,33.64,-84.427
2016-07-01,ATL,33.64,-84.427
2016-07-02,ATL,33.64,-84.427
2016-07-03,ATL,33.64,-84.427
2016-07-04,ATL,33.64,-84.427
2016-07-05,ATL,33.64,-84.427
2016-07-06,ATL,33.64,-84.427
2016-07-07,ATL,33.64,-84.427
2016-07-08,ATL,33.64,-84.427
2016-07-09,ATL,33.64,-84.427
2016-07-10,ATL,33.64,-84.427
2016-07-11,ATL,33.64,-84.427
2016-07-12,ATL,33.64,-84.427
2016-07-13,ATL,33.64,-84.427
2016-07-14,ATL,33.64,-84.427
2016-07-15,ATL,33.64,-84.427
2016-07-16,ATL,33.64,-84.427
2016-07-17,ATL,33.64,-84.427
2016-07-18,ATL,33.64,-84.427
2016-07-19,ATL,33.64,-84.427
2016-07-20,ATL,33.64,-84.427
2016-07-21,ATL,33.64,-84.427
2016-07-22,ATL,33.64,-84.427
2016-07-23,ATL,33.64,-84.427
2016-07-24,ATL,33.64,-84.427
2016-07-25,ATL,33.64,-84.427
2016-07-26,ATL,33.64,-84.427
2016-07-27,ATL,33.64,-84.427
2016-07-28,ATL,33.64,-84.427
2016-07-29,ATL,33.64,-84.427
2016-07-30,ATL,33.64,-84.427
2016-07-31,ATL,33.64,-84.427
2016-08-01,ATL,33.64,-84.427
2016-08-02,ATL,33.64,-84.427
2016-08-03,ATL,33.64,-84.427
2016-08-04,ATL,33.64,-84.427
2016-08-05,ATL,33.64,-84.427
2016-08-06,ATL,33.64,-84.427
2016-08-07,ATL,33.64,-84.427
2016-08-08,ATL,33.64,-84.427
2016-08-09,ATL,33.64,-84.427
2016-08-10,ATL,33.64,-84.427
2016-08-11,ATL,33.64,-84.427
2016-08-12,ATL,33.64,-84.427
2016-08-13,ATL,33.64,-84.427
2016-08-14,ATL,33.64,-84.427
2016-08-15,ATL,33.64,-84.427
2016-08-16,ATL,33.64,-84.427
2016-08-17,ATL,33.64,-84.427
2016-08-18,ATL,33.64,-84.427
2016-08-19,ATL,33.64,-84.427
2016-08-20,ATL,33.64,-84.427
2016-08-21,ATL,33.64,-84.427
2016-08-22,ATL,33.64,-84.427
2016-08-23,ATL,33.64,-84.427
2016-08-24,ATL,33.64,-84.427
2016-08-25,ATL,33.64,-84.427
2016-08-26,ATL,33.64,-84.427
2016-08-27,ATL,33.64,-84.427
2016-08-28,ATL,33.64,-84.427
2016-08-29,ATL,33.64,-84.427
2016-08-30,ATL,33.64,-84.427
2016-08-31,ATL,33.64,-84.427
2016-09-01,ATL,33.64,-84.427
2016-09-02,ATL,33.64,-84.427
2016-09-03,ATL,33.64,-84.427
2016-09-04,ATL,33.64,-84.427
2016-09-05,ATL,33.64,-84.427
2016-09-06,ATL,33.64,-84.427
2016-09-07,ATL,33.64,-84.427
2016-09-08,ATL,33.64,-84.427
2016-09-09,ATL,33.64,-84.427
2016-09-10,ATL,33.64,-84.427
2016-09-11,ATL,33.64,-84.427
2016-09-12,ATL,33.64,-84.427
2016-09-13,ATL,33.64,-84.427
2016-09-14,ATL,33.64,-84.427
2016-09-15,ATL,33.64,-84.427
2016-09-16,ATL,33.64,-84.427
2016-09-17,ATL,33.64,-84.427
2016-09-18,ATL,33.64,-84.427
2016-09-19,ATL,33.64,-84.427
2016-09-20,ATL,33.64,-84.427
2016-09-21,ATL,33.64,-84.427
2016-09-22,ATL,33.64,-84.427
2016-09-23,ATL,33.64,-84.427
2016-09-24,ATL,33.64,-84.427
2016-09-25,ATL,33.64,-84.427
2016-09-26,ATL,33.64,-84.427
2016-09-27,ATL,33.64,-84.427
2016-09-28,ATL,33.64,-84.427
2016-09-29,ATL,33.64,-84.427
2016-09-30,ATL,33.64,-84.427
2016-10-01,ATL,33.64,-84.427
2016-10-02,ATL,33.64,-84.427
2016-10-03,ATL,33.64,-84.427
2016-10-04,ATL,33.64,-84.427
2016-10-05,ATL,33.64,-84.427
2016-10-06,ATL,33.64,-84.427
2016-10-07,ATL,33.64,-84.427
2016-10-08,ATL,33.64,-84.427
2016-10-09,ATL,33.64,-84.427
2016-10-10,ATL,33.64,-84.427
2016-10-11,ATL,33.64,-84.427
2016-10-12,ATL,33.64,-84.427
2016-10-13,ATL,33.64,-84.427
2016-10-14,ATL,33.64,-84.427
2016-10-15,ATL,33.64,-84.427
2016-10-16,ATL,33.64,-84.427
2016-10-17,ATL,33.64,-84.427
2016-10-18,ATL,33.64,-84.427
2016-10-19,ATL,33.64,-84.427
2016-10-20,ATL,33.64,-84.427
2016-10-21,ATL,33.64,-84.427
2016-10-22,ATL,33.64,-84.427
2016-10-23,ATL,33.64,-84.427
2016-10-24,ATL,33.64,-84.427
2016-10-25,ATL,33.64,-84.427
2016-10-26,ATL,33.64,-84.427
2016-10-27,ATL,33.64,-84.427
2016-10-28,ATL,33.64,-84.427
2016-10-29,ATL,33.64,-84.427
2016-10-30,ATL,33.64,-84.427
2016-10-31,ATL,33.64,-84.427
2016-11-01,ATL,33.64,-84.427
2016-11-02,ATL,33.64,-84.427
2016-11-03,ATL,33.64,-84.427
2016-11-04,ATL,33.64,-84.427
2016-11-05,ATL,33.64,-84.427
2016-11-06,ATL,33.64,-84.427
2016-11-07,ATL,33.64,-84.427
2016-11-08,ATL,33.64,-84.427
2016-11-09,ATL,33.64,-84.427
2016-11-10,ATL,33.64,-84.427
2016-11-11,ATL,33.64,-84.427
2016-11-12,ATL,33.64,-84.427
2016-11-13,ATL,33.64,-84.427
2016-11-14,ATL,33.64,-84.427
2016-11-15,ATL,33.64,-84.427
2016-11-16,ATL,33.64,-84.427
2016-11-17,ATL,33.64,-84.427
2016-11-18,ATL,33.64,-84.427
2016-11-19,ATL,33.64,-84.427
2016-11-20,ATL,33.64,-84.427
2016-11-21,ATL,33.64,-84.427
2016-11-22,ATL,33.64,-84.427
2016-11-23,ATL,33.64,-84.427
2016-11-24,ATL,33.64,-84.427
2016-11-25,ATL,33.64,-84.427
2016-11-26,ATL,33.64,-84.427
2016-11-27,ATL,33.64,-84.427
2016-11-28,ATL,33.64,-84.427
2016-11-29,ATL,33.64,-84.427
2016-11-30,ATL,33.64,-84.427
2016-12-01,ATL,33.64,-84.427
2016-12-02,ATL,33.64,-84.427
2016-12-03,ATL,33.64,-84.427
2016-12-04,ATL,33.64,-84.427
2016-12-05,ATL,33.64,-84.427
2016-12-06,ATL,33.64,-84.427
2016-12-07,ATL,33.64,-84.427
2016-12-08,ATL,33.64,-84.427
2016-12-09,ATL,33.64,-84.427
2016-12-10,ATL,33.64,-84.427
2016-12-11,ATL,33.64,-84.427
2016-12-12,ATL,33.64,-84.427
2016-12-13,ATL,33.64,-84.427
2016-12-14,ATL,33.64,-84.427
2016-12-15,ATL,33.64,-84.427
2016-12-16,ATL,33.64,-84.427
2016-12-17,ATL,33.64,-84.427
2016-12-18,ATL,33.64,-84.427
2016-12-19,ATL,33.64,-84.427
2016-12-20,ATL,33.64,-84.427
2016-12-21,ATL,33.64,-84.427
2016-12-22,ATL,33.64,-84.427
2016-12-23,ATL,33.64,-84.427
2016-12-24,ATL,33.64,-84.427
2016-12-25,ATL,33.64,-84.427
2016-12-26,ATL,33.64,-84.427
2016-12-27,ATL,33.64,-84.427
2016-12-28,ATL,33.64,-84.427
2016-12-29,ATL,33.64,-84.427
2016-12-30,ATL,33.64,-84.427
2016-12-31,ATL,33.64,-84.427
2017-01-01,ATL,33.64,-84.427
2017-01-02,ATL,33.64,-84.427
2017-01-03,ATL,33.64,-84.427
2017-01-04,ATL,33.64,-84.427
2017-01-05,ATL,33.64,-84.427
2017-01-06,ATL,33.64,-84.427
2017-01-07,ATL,33.64,-84.427
2017-01-08,ATL,33.64,-84.427
2017-01-09,ATL,33.64,-84.427
2017-01-10,ATL,33.64,-84.427
2017-01-11,ATL,33.64,-84.427
2017-01-12,ATL,33.64,-84.427
2017-01-13,ATL,33.64,-84.427
2017-01-14,ATL,33.64,-84.427
2017-01-15,ATL,33.64,-84.427
2017-01-16,ATL,33.64,-84.427
2017-01-17,ATL,33.64,-84.427
2017-01-18,ATL,33.64,-84.427
2017-01-19,ATL,33.64,-84.427
2017-01-20,ATL,33.64,-84.427
2017-01-21,ATL,33.64,-84.427
2017-01-22,ATL,33.64,-84.427
2017-01-23,ATL,33.64,-84.427
2017-01-24,ATL,33.64,-84.427
2017-01-25,ATL,33.64,-84.427
2017-01-26,ATL,33.64,-84.427
2017-01-27,ATL,33.64,-84.427
2017-01-28,ATL,33.64,-84.427
2017-01-29,ATL,33.64,-84.427
2017-01-30,ATL,33.64,-84.427
